area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1992,"Channichthys rhinoceratus","Unicorn icefish","Medium demersals (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0003320000,1.1022400000000003e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1992,"Channichthys rhinoceratus","Unicorn icefish","Medium demersals (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0003320000,1.1022400000000003e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1992,"Lepidonotothen squamifrons","Grey rockcod","Medium benthopelagics (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,4.0939020000,16.760033585604
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1992,"Lepidonotothen squamifrons","Grey rockcod","Medium benthopelagics (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0020490000,4.1984010000000006e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1992,"Lepidonotothen squamifrons","Grey rockcod","Medium benthopelagics (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0020490000,4.1984010000000006e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0559440000,1219.1834481944657
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000280000,0.00028979197964958646
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000280000,0.00028979197964958646
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.2277720000,44.550101925357794
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0001140000,1.1136060360000003e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0001140000,1.1136060360000003e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Myctophidae","Lanternfishes","Small pelagics (<30 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0239760000,0.0005748485759999998
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Myctophidae","Lanternfishes","Small pelagics (<30 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000120000,1.4399999999999997e-10
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Myctophidae","Lanternfishes","Small pelagics (<30 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000120000,1.4399999999999997e-10
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0239760000,0.0005748485760000001
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000120000,1.4400000000000002e-10
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000120000,1.4400000000000002e-10
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Dissostichus eleginoides","Patagonian toothfish","Large bathydemersals (>=90 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.4855140000,0.235723844196
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Dissostichus eleginoides","Patagonian toothfish","Large bathydemersals (>=90 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0002430000,5.9049e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Dissostichus eleginoides","Patagonian toothfish","Large bathydemersals (>=90 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0002430000,5.9049e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Champsocephalus gunnari","Mackerel icefish","Medium pelagics (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,5.7902040000,33.526462361615955
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Champsocephalus gunnari","Mackerel icefish","Medium pelagics (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0028980000,8.398403999999988e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Champsocephalus gunnari","Mackerel icefish","Medium pelagics (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0028980000,8.398403999999988e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Channichthys rhinoceratus","Unicorn icefish","Medium demersals (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,1.0169820000,1.0342523883240002
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Channichthys rhinoceratus","Unicorn icefish","Medium demersals (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0005090000,2.5908100000000004e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Channichthys rhinoceratus","Unicorn icefish","Medium demersals (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0005090000,2.5908100000000004e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Gobionotothen acuta","Triangular rockcod","Medium demersals (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0019980000,3.992004000000001e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Gobionotothen acuta","Triangular rockcod","Medium demersals (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000010000,1e-12
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Gobionotothen acuta","Triangular rockcod","Medium demersals (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000010000,1e-12
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Lepidonotothen squamifrons","Grey rockcod","Medium benthopelagics (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0439560000,0.0019321299359999998
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Lepidonotothen squamifrons","Grey rockcod","Medium benthopelagics (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000220000,4.84e-10
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Lepidonotothen squamifrons","Grey rockcod","Medium benthopelagics (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000220000,4.84e-10
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Lepidonotothen mizops","Toad notie","Small benthopelagics (<30 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0039960000,1.5968016000000004e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Lepidonotothen mizops","Toad notie","Small benthopelagics (<30 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000020000,4e-12
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1993,"Lepidonotothen mizops","Toad notie","Small benthopelagics (<30 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000020000,4e-12
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,3.4245720000,53592.815045795716
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0017140000,0.012390616646617496
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0017140000,0.012390616646617496
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,1.2267720000,19198.359648843973
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0006140000,0.004438645636536257
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Other,0.0006140000,0.004438645636536257
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei","Shrimps","Crustaceans","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0079920000,0.7498646181666
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei","Shrimps","Crustaceans","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000040000,1.8784164999999997e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei","Shrimps","Crustaceans","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000040000,1.8784164999999997e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,1.9100880000,3.789641333232
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0009560000,9.493079999999998e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0009560000,9.493079999999998e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0739260000,0.14667021896399998
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000370000,3.6741e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Other,0.0000370000,3.6741e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,16.9410420000,312.046573463604
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0084790000,7.816790099999998e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0084790000,7.816790099999998e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.2297700000,4.232262760739998
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0001150000,1.0601849999999994e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Other,0.0001150000,1.0601849999999994e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,4.0379580000,27039.162362718023
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0020210000,0.0018740227128528802
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0020210000,0.0018740227128528802
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0079920000,53.51640249919451
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000040000,3.7090998769972887e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,1997,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,pelagic trawl,Other,0.0000040000,3.7090998769972887e-06
